order_date_received,accessioning_type,sample_id,arsenic_ug_g,cadmium_ug_g,lead_ug_g,mercury_ug_g,Arsenic_LOD,Cadmium_LOD,Lead_LOD,Mercury_LOD,mercury,lead,cadmium,arsenic
03/05/2021 02:47 PM,Flower,210303-010,,0.0133333333333,0.107666666667,,0.042,0.016,0.042,0.016,0.0005007270566113249,0.107666666667,0.0133333333333,0.0015340064072007502
03/08/2021 08:52 AM,Flower,210306-001,,0.0311,0.169666666667,,0.042,0.016,0.042,0.016,0.009332909902518111,0.169666666667,0.0311,0.02239993387577711
03/10/2021 11:10 AM,Flower,210309-028,0.0513,0.0314333333333,,0.00396666666667,0.042,0.016,0.042,0.016,0.00396666666667,0.04151339860993385,0.0314333333333,0.0513
03/15/2021 12:27 PM,Flower,210315-013,0.343333333333,0.204,0.416333333333,0.0031,0.042,0.016,0.042,0.016,0.0031,0.416333333333,0.204,0.343333333333
03/15/2021 12:27 PM,Flower,210315-014,0.245666666667,0.0551666666667,0.0664333333333,0.0007,0.042,0.016,0.042,0.016,0.0007,0.0664333333333,0.0551666666667,0.245666666667
03/15/2021 12:27 PM,Flower,210315-015,0.132,0.0375666666667,0.158333333333,0.0168333333333,0.042,0.016,0.042,0.016,0.0168333333333,0.158333333333,0.0375666666667,0.132
03/15/2021 12:27 PM,Flower,210315-016,0.195666666667,0.348,0.461333333333,0.0014,0.042,0.016,0.042,0.016,0.0014,0.461333333333,0.348,0.195666666667
03/15/2021 12:27 PM,Flower,210315-017,,0.0127333333333,0.145,0.0011,0.042,0.016,0.042,0.016,0.0011,0.145,0.0127333333333,0.014475637820415844
03/15/2021 12:27 PM,Flower,210315-018,0.182666666667,0.0322333333333,0.384666666667,0.00126666666667,0.042,0.016,0.042,0.016,0.00126666666667,0.384666666667,0.0322333333333,0.182666666667
03/15/2021 12:27 PM,Flower,210315-019,0.128666666667,0.0187333333333,0.11,0.00336666666667,0.042,0.016,0.042,0.016,0.00336666666667,0.11,0.0187333333333,0.128666666667
03/15/2021 12:27 PM,Flower,210315-020,0.0291,0.0505666666667,0.0687666666667,0.00483333333333,0.042,0.016,0.042,0.016,0.00483333333333,0.0687666666667,0.0505666666667,0.0291
03/15/2021 12:27 PM,Flower,210315-021,0.046,0.086,0.103,3.33333333333e-05,0.042,0.016,0.042,0.016,3.33333333333e-05,0.103,0.086,0.046
03/15/2021 12:27 PM,Flower,210315-023,0.0888666666667,0.0377333333333,0.123333333333,,0.042,0.016,0.042,0.016,0.010750484198892107,0.123333333333,0.0377333333333,0.0888666666667
03/15/2021 12:27 PM,Flower,210315-024,0.113,0.0251,0.134333333333,0.00243333333333,0.042,0.016,0.042,0.016,0.00243333333333,0.134333333333,0.0251,0.113
